TIME,%CPU,MEM
2024-03-21 17:56:24,767.8,2792.078125
2024-03-21 17:56:25,754.2,2792.546875
2024-03-21 17:56:26,757.7,2740.90625
2024-03-21 17:56:27,746.9,2760.4375
2024-03-21 17:56:28,785.4,2760.59375
2024-03-21 17:56:29,747.8,2760.75
2024-03-21 17:56:30,765.8,2741.91015625
2024-03-21 17:56:31,760.3,2970.81640625
2024-03-21 17:56:32,749.3,2970.97265625
2024-03-21 17:56:33,772.8,2971.59765625
2024-03-21 17:56:34,763.9,2971.75390625
2024-03-21 17:56:35,751.8,2972.06640625
2024-03-21 17:56:36,742.8,2972.22265625
2024-03-21 17:56:37,768.4,2972.84765625
2024-03-21 17:56:38,789.7,2972.84765625
2024-03-21 17:56:39,787.7,3190.03515625
2024-03-21 17:56:40,799.4,3260.50390625
2024-03-21 17:56:41,716.0,3431.8984375
2024-03-21 17:56:42,748.9,3432.3671875
2024-03-21 17:56:43,735.2,3432.5234375
2024-03-21 17:56:44,742.8,3469.5546875
2024-03-21 17:56:45,734.8,3475.0234375
2024-03-21 17:56:46,771.3,3434.1796875
2024-03-21 17:56:47,733.7,3434.1796875
2024-03-21 17:56:48,734.8,3434.1796875
2024-03-21 17:56:49,726.9,3434.1796875
2024-03-21 17:56:50,743.9,3434.1796875
2024-03-21 17:56:51,751.0,3434.4921875
2024-03-21 17:56:52,741.9,3434.4921875
2024-03-21 17:56:53,742.8,3434.6484375
2024-03-21 17:56:54,759.3,3434.8046875
2024-03-21 17:56:55,742.8,3434.9609375
2024-03-21 17:56:56,735.9,3434.9609375
2024-03-21 17:56:57,751.4,3435.1171875
2024-03-21 17:56:58,740.9,3435.1171875
2024-03-21 17:56:59,741.9,3435.1171875
2024-03-21 17:57:00,747.3,3435.1171875
2024-03-21 17:57:01,739.9,3435.1171875
2024-03-21 17:57:02,751.9,3435.1171875
2024-03-21 17:57:03,745.3,3435.1171875
2024-03-21 17:57:04,741.9,3435.1171875
2024-03-21 17:57:05,758.7,3435.2734375
2024-03-21 17:57:06,733.4,3435.4296875
2024-03-21 17:57:07,735.7,3435.5859375
2024-03-21 17:57:08,736.8,3435.7421875
2024-03-21 17:57:09,723.4,3435.7421875
2024-03-21 17:57:10,734.8,3435.8984375
2024-03-21 17:57:11,738.8,3435.8984375
2024-03-21 17:57:12,737.8,3436.2109375
2024-03-21 17:57:13,724.8,3436.3671875
2024-03-21 17:57:14,752.0,3436.5234375
2024-03-21 17:57:15,755.9,3436.5234375
2024-03-21 17:57:16,727.8,3450.5859375
2024-03-21 17:57:17,738.0,3436.91796875
2024-03-21 17:57:18,751.9,3436.91796875
2024-03-21 17:57:19,716.9,3436.91796875
2024-03-21 17:57:20,753.6,3437.07421875
2024-03-21 17:57:21,732.0,3437.38671875
2024-03-21 17:57:22,737.8,3437.38671875
2024-03-21 17:57:23,757.3,3437.38671875
2024-03-21 17:57:24,734.9,3437.38671875
2024-03-21 17:57:25,716.9,3437.38671875
2024-03-21 17:57:26,743.3,3437.38671875
2024-03-21 17:57:27,741.9,3437.38671875
2024-03-21 17:57:28,731.8,3437.38671875
2024-03-21 17:57:29,731.2,3437.38671875
2024-03-21 17:57:30,758.7,3437.38671875
2024-03-21 17:57:31,736.9,3450.82421875
2024-03-21 17:57:32,726.5,3437.44140625
2024-03-21 17:57:33,741.7,3437.44140625
2024-03-21 17:57:34,733.7,3437.44140625
2024-03-21 17:57:35,730.7,3437.44140625
2024-03-21 17:57:36,723.8,3437.75390625
2024-03-21 17:57:37,738.2,3437.75390625
2024-03-21 17:57:38,753.8,3437.75390625
2024-03-21 17:57:39,733.9,3437.75390625
2024-03-21 17:57:40,738.3,3437.75390625
2024-03-21 17:57:41,715.9,3437.75390625
2024-03-21 17:57:42,721.9,3437.75390625
2024-03-21 17:57:43,734.3,3437.75390625
2024-03-21 17:57:44,749.8,3437.75390625
2024-03-21 17:57:45,731.9,3437.91015625
2024-03-21 17:57:46,729.3,3438.06640625
2024-03-21 17:57:47,727.9,3438.06640625
2024-03-21 17:57:48,724.3,3457.28515625
2024-03-21 17:57:49,745.8,3438.578125
2024-03-21 17:57:50,739.9,3452.328125
2024-03-21 17:57:51,746.8,3438.7890625
2024-03-21 17:57:52,729.3,3438.7890625
2024-03-21 17:57:53,745.9,3438.7890625
2024-03-21 17:57:54,727.8,3438.7890625
2024-03-21 17:57:55,741.4,3438.7890625
2024-03-21 17:57:56,756.8,3438.9453125
2024-03-21 17:57:57,745.9,3438.9453125
2024-03-21 17:57:58,730.0,3438.9453125
2024-03-21 17:57:59,739.3,3438.9453125
2024-03-21 17:58:00,721.9,3457.3828125
2024-03-21 17:58:01,747.9,3438.69921875
2024-03-21 17:58:02,748.2,3438.69921875
2024-03-21 17:58:03,752.7,3438.69921875
2024-03-21 17:58:04,738.8,3439.01171875
2024-03-21 17:58:05,715.9,3439.16796875
2024-03-21 17:58:06,732.9,3439.79296875
2024-03-21 17:58:07,742.9,3439.79296875
2024-03-21 17:58:08,747.9,3439.79296875
2024-03-21 17:58:09,722.8,3439.79296875
2024-03-21 17:58:10,747.3,3439.79296875
2024-03-21 17:58:11,727.9,3439.79296875
2024-03-21 17:58:12,752.8,3439.79296875
2024-03-21 17:58:13,721.4,3439.79296875
2024-03-21 17:58:14,732.9,3439.79296875
2024-03-21 17:58:15,740.6,3439.79296875
2024-03-21 17:58:16,732.7,3439.79296875
2024-03-21 17:58:17,732.6,3439.94921875
2024-03-21 17:58:18,725.8,3439.94921875
2024-03-21 17:58:19,744.8,3439.94921875
2024-03-21 17:58:20,767.6,3439.94921875
2024-03-21 17:58:21,738.1,3439.94921875
2024-03-21 17:58:22,739.8,3439.94921875
2024-03-21 17:58:23,731.8,3439.94921875
2024-03-21 17:58:24,752.5,3439.94921875
2024-03-21 17:58:25,730.9,3480.73046875
2024-03-21 17:58:26,737.9,3440.6875
2024-03-21 17:58:27,746.2,3440.84375
2024-03-21 17:58:28,752.9,3440.84375
2024-03-21 17:58:29,757.8,3440.84375
2024-03-21 17:58:30,746.3,3440.84375
2024-03-21 17:58:31,743.8,3440.84375
2024-03-21 17:58:32,739.7,3440.84375
2024-03-21 17:58:33,755.5,3465.53125
2024-03-21 17:58:34,741.8,3441.328125
2024-03-21 17:58:35,752.9,3456.796875
2024-03-21 17:58:36,744.4,3441.61328125
2024-03-21 17:58:37,754.8,3441.61328125
2024-03-21 17:58:38,737.8,3441.61328125
2024-03-21 17:58:39,752.4,3441.61328125
2024-03-21 17:58:40,755.9,3441.61328125
2024-03-21 17:58:41,751.7,3441.61328125
2024-03-21 17:58:42,744.3,3441.76953125
2024-03-21 17:58:43,747.9,3441.76953125
2024-03-21 17:58:44,753.8,3441.76953125
2024-03-21 17:58:45,748.3,3456.76953125
2024-03-21 17:58:46,736.1,3441.828125
2024-03-21 17:58:47,755.7,3441.828125
2024-03-21 17:58:48,743.2,3441.828125
2024-03-21 17:58:49,737.7,3441.828125
2024-03-21 17:58:50,752.3,3458.703125
2024-03-21 17:58:51,738.0,3441.9453125
2024-03-21 17:58:52,758.8,3441.9453125
2024-03-21 17:58:53,758.8,3441.9453125
2024-03-21 17:58:54,746.4,3441.9453125
2024-03-21 17:58:55,723.9,3441.9453125
2024-03-21 17:58:56,746.6,3441.9453125
2024-03-21 17:58:57,736.7,3442.1015625
2024-03-21 17:58:58,763.9,3442.1015625
2024-03-21 17:58:59,724.0,3442.1015625
2024-03-21 17:59:00,758.9,3442.1015625
2024-03-21 17:59:01,767.7,3442.1015625
2024-03-21 17:59:02,753.4,3442.1015625
2024-03-21 17:59:03,739.8,3442.1015625
2024-03-21 17:59:04,744.9,3442.1015625
2024-03-21 17:59:05,731.3,3442.1015625
2024-03-21 17:59:06,760.7,3442.1015625
2024-03-21 17:59:07,752.8,3442.1015625
2024-03-21 17:59:08,749.7,3442.1015625
2024-03-21 17:59:09,775.8,3442.1015625
2024-03-21 17:59:10,757.0,3442.1015625
2024-03-21 17:59:11,759.8,3442.2578125
2024-03-21 17:59:12,766.9,3442.2578125
2024-03-21 17:59:13,752.3,3442.4140625
2024-03-21 17:59:14,752.7,3442.5703125
2024-03-21 17:59:15,745.8,3442.5703125
2024-03-21 17:59:16,752.5,3442.7265625
2024-03-21 17:59:17,742.9,3442.8828125
2024-03-21 17:59:18,754.7,3442.8828125
2024-03-21 17:59:19,773.4,3442.8828125
2024-03-21 17:59:20,777.7,3443.0390625
2024-03-21 17:59:21,763.6,3443.1953125
2024-03-21 17:59:22,785.6,3455.2265625
2024-03-21 17:59:23,770.8,3443.7734375
2024-03-21 17:59:24,765.1,3443.7734375
2024-03-21 17:59:25,801.8,3458.6171875
2024-03-21 17:59:26,802.9,3451.92578125
2024-03-21 17:59:27,757.2,3452.08203125
2024-03-21 17:59:28,732.8,3452.23828125
2024-03-21 17:59:29,747.8,3452.23828125
2024-03-21 17:59:30,732.4,3452.23828125
2024-03-21 17:59:31,739.9,3452.23828125
2024-03-21 17:59:32,767.8,3452.23828125
2024-03-21 17:59:33,723.2,3452.39453125
2024-03-21 17:59:34,741.8,3452.39453125
2024-03-21 17:59:35,745.8,3481.61328125
2024-03-21 17:59:36,737.6,3452.46484375
2024-03-21 17:59:37,736.0,3452.46484375
2024-03-21 17:59:38,734.0,3452.46484375
2024-03-21 17:59:39,734.8,3452.46484375
2024-03-21 17:59:40,750.7,3452.46484375
2024-03-21 17:59:41,728.7,3452.46484375
2024-03-21 17:59:42,740.9,3452.46484375
2024-03-21 17:59:43,738.0,3452.46484375
2024-03-21 17:59:44,739.9,3452.46484375
2024-03-21 17:59:45,744.9,3452.46484375
2024-03-21 17:59:46,739.2,3452.46484375
2024-03-21 17:59:47,723.8,3452.46484375
2024-03-21 17:59:48,750.7,3452.46484375
2024-03-21 17:59:49,738.8,3452.46484375
2024-03-21 17:59:50,746.8,3452.46484375
2024-03-21 17:59:51,749.9,3452.62109375
2024-03-21 17:59:52,736.6,3452.62109375
2024-03-21 17:59:53,738.7,3452.62109375
2024-03-21 17:59:54,730.0,3452.62109375
2024-03-21 17:59:55,750.0,3464.96484375
2024-03-21 17:59:56,728.1,3452.859375
2024-03-21 17:59:57,732.8,3465.359375
2024-03-21 17:59:58,732.8,3452.984375
2024-03-21 17:59:59,717.4,3452.984375
2024-03-21 18:00:00,770.7,3452.984375
2024-03-21 18:00:01,750.7,3452.984375
2024-03-21 18:00:02,731.6,3452.984375
2024-03-21 18:00:03,741.7,3452.984375
2024-03-21 18:00:04,751.7,3452.984375
2024-03-21 18:00:05,711.8,3452.984375
2024-03-21 18:00:06,668.9,3452.984375
2024-03-21 18:00:07,0.0,3452.984375
2024-03-21 18:00:08,0.0,3452.984375
2024-03-21 18:00:09,1.0,3452.984375
2024-03-21 18:00:10,1.0,3452.984375
2024-03-21 18:00:11,0.0,3452.984375
2024-03-21 18:00:12,14.0,3530.796875
2024-03-21 18:00:13,1.0,3456.984375
2024-03-21 18:00:14,1.0,3456.984375
2024-03-21 18:00:15,2.0,3476.203125
2024-03-21 18:00:16,1.0,3456.99609375
2024-03-21 18:00:17,0.0,3456.99609375
2024-03-21 18:00:18,0.0,3456.99609375
2024-03-21 18:00:19,0.0,3456.99609375
2024-03-21 18:00:20,0.0,3456.99609375
2024-03-21 18:00:21,1.0,3456.99609375
2024-03-21 18:00:22,0.0,3456.99609375
2024-03-21 18:00:23,0.0,3456.99609375
2024-03-21 18:00:24,1.0,3456.99609375
2024-03-21 18:00:25,0.0,3456.99609375
2024-03-21 18:00:26,0.0,3456.99609375
2024-03-21 18:00:27,0.0,3456.99609375
2024-03-21 18:00:28,1.0,3456.99609375
2024-03-21 18:00:29,0.0,3456.99609375
2024-03-21 18:00:30,0.0,3456.99609375
2024-03-21 18:00:31,0.0,3456.99609375
2024-03-21 18:00:32,0.0,3456.99609375
2024-03-21 18:00:33,1.0,3456.99609375
2024-03-21 18:00:34,0.0,3456.99609375
2024-03-21 18:00:35,0.0,3456.99609375
2024-03-21 18:00:36,0.0,3456.99609375
2024-03-21 18:00:38,0.0,3456.99609375
2024-03-21 18:00:39,0.0,3456.99609375
2024-03-21 18:00:40,0.0,3456.99609375
2024-03-21 18:00:41,2.0,3456.99609375
2024-03-21 18:00:42,0.0,3456.99609375
2024-03-21 18:00:43,0.0,3456.99609375
2024-03-21 18:00:44,0.0,3456.99609375
2024-03-21 18:00:45,0.0,3456.99609375
2024-03-21 18:00:46,0.0,3456.99609375
2024-03-21 18:00:47,0.0,3456.99609375
2024-03-21 18:00:48,0.0,3456.99609375
2024-03-21 18:00:49,1.0,3456.99609375
2024-03-21 18:00:50,0.0,3456.99609375
2024-03-21 18:00:51,0.0,3456.99609375
2024-03-21 18:00:52,1.0,3456.99609375
2024-03-21 18:00:53,0.0,3456.99609375
2024-03-21 18:00:54,0.0,3456.99609375
2024-03-21 18:00:55,1.0,3456.99609375
2024-03-21 18:00:56,0.0,3456.99609375
2024-03-21 18:00:57,0.0,3456.99609375
2024-03-21 18:00:58,0.0,3456.99609375
2024-03-21 18:00:59,1.0,3456.99609375
2024-03-21 18:01:00,0.0,3456.99609375
