TIME,%CPU,MEM
2024-03-21 18:03:44,810.5,2669.265625
2024-03-21 18:03:45,914.5,2783.171875
2024-03-21 18:03:46,758.6,2708.921875
2024-03-21 18:03:47,931.4,2790.25390625
2024-03-21 18:03:48,923.4,2806.65625
2024-03-21 18:03:49,826.6,2556.28125
2024-03-21 18:03:50,923.8,2582.26953125
2024-03-21 18:03:51,779.5,2666.0
2024-03-21 18:03:52,929.6,2634.21484375
2024-03-21 18:03:53,834.6,2715.296875
2024-03-21 18:03:54,942.3,2736.5859375
2024-03-21 18:03:55,746.1,2585.66015625
2024-03-21 18:03:56,916.4,2580.296875
2024-03-21 18:03:57,810.7,2666.8359375
2024-03-21 18:03:58,893.4,2395.63671875
2024-03-21 18:03:59,822.7,2480.28125
2024-03-21 18:04:00,864.6,2373.25
2024-03-21 18:04:01,872.2,2443.125
2024-03-21 18:04:02,836.8,2240.66796875
2024-03-21 18:04:03,813.7,2346.234375
2024-03-21 18:04:04,807.8,2541.6640625
2024-03-21 18:04:05,908.7,2492.73828125
2024-03-21 18:04:06,831.6,2493.90234375
2024-03-21 18:04:07,772.6,2504.62890625
2024-03-21 18:04:08,931.5,2516.51171875
2024-03-21 18:04:09,915.3,2601.98046875
2024-03-21 18:04:10,808.7,2435.18359375
2024-03-21 18:04:11,834.5,2454.72265625
2024-03-21 18:04:12,939.5,2527.06640625
2024-03-21 18:04:13,775.8,2460.984375
2024-03-21 18:04:14,828.7,2317.88671875
2024-03-21 18:04:15,925.5,2403.82421875
2024-03-21 18:04:16,771.8,2472.55078125
2024-03-21 18:04:17,922.4,2581.3203125
2024-03-21 18:04:18,810.7,2421.04296875
2024-03-21 18:04:19,770.9,2321.67578125
2024-03-21 18:04:20,960.4,2345.42578125
2024-03-21 18:04:21,784.7,2135.96875
2024-03-21 18:04:22,907.4,2183.0
2024-03-21 18:04:23,792.8,2037.5546875
2024-03-21 18:04:24,764.7,1908.08984375
2024-03-21 18:04:25,901.4,1952.43359375
2024-03-21 18:04:26,763.8,1815.38671875
2024-03-21 18:04:27,873.6,1853.76171875
2024-03-21 18:04:28,754.4,1664.453125
2024-03-21 18:04:29,781.7,1732.50390625
2024-03-21 18:04:30,945.4,1845.78515625
2024-03-21 18:04:31,748.3,2044.25390625
2024-03-21 18:04:32,817.7,2165.9453125
2024-03-21 18:04:33,732.6,2411.1015625
2024-03-21 18:04:34,957.6,2301.328125
2024-03-21 18:04:35,766.8,2138.21484375
2024-03-21 18:04:36,909.1,2160.55859375
2024-03-21 18:04:37,904.6,2349.46484375
2024-03-21 18:04:38,774.7,2181.73828125
2024-03-21 18:04:39,940.2,2282.3203125
2024-03-21 18:04:40,905.5,2282.046875
2024-03-21 18:04:41,905.6,2316.265625
2024-03-21 18:04:42,778.5,2366.5703125
2024-03-21 18:04:43,951.5,2495.4765625
2024-03-21 18:04:44,912.5,2470.95703125
2024-03-21 18:04:45,927.3,2475.17578125
2024-03-21 18:04:46,749.9,2470.15234375
2024-03-21 18:04:47,902.5,2603.43359375
2024-03-21 18:04:48,896.2,2603.484375
2024-03-21 18:04:49,813.8,2446.18359375
2024-03-21 18:04:50,815.8,2331.96875
2024-03-21 18:04:51,902.2,2333.375
2024-03-21 18:04:52,772.7,2164.69921875
2024-03-21 18:04:53,910.5,2164.69921875
2024-03-21 18:04:54,749.5,2026.4140625
2024-03-21 18:04:55,893.7,2036.7265625
2024-03-21 18:04:56,751.9,1861.4375
2024-03-21 18:04:57,874.0,1861.4375
2024-03-21 18:04:58,783.7,1708.04296875
2024-03-21 18:04:59,751.7,1793.82421875
2024-03-21 18:05:00,734.7,1975.85546875
2024-03-21 18:05:01,956.5,2083.51171875
2024-03-21 18:05:02,757.1,2277.57421875
2024-03-21 18:05:03,925.6,2413.35546875
2024-03-21 18:05:04,920.5,2626.53125
2024-03-21 18:05:05,925.9,2649.921875
2024-03-21 18:05:06,741.7,2622.6015625
2024-03-21 18:05:07,941.8,2413.26171875
2024-03-21 18:05:08,950.3,2361.7109375
2024-03-21 18:05:09,938.6,2361.8671875
2024-03-21 18:05:10,879.6,2362.99609375
2024-03-21 18:05:11,777.3,2363.30859375
2024-03-21 18:05:12,916.6,2471.74609375
2024-03-21 18:05:13,905.5,2600.046875
2024-03-21 18:05:14,931.2,2569.2734375
2024-03-21 18:05:15,781.7,2515.90234375
2024-03-21 18:05:16,916.5,2364.234375
2024-03-21 18:05:17,913.2,2311.58984375
2024-03-21 18:05:18,918.5,2277.83984375
2024-03-21 18:05:19,900.0,2201.59765625
2024-03-21 18:05:20,731.8,2262.84765625
2024-03-21 18:05:21,960.4,2399.25390625
2024-03-21 18:05:22,891.4,2361.17578125
2024-03-21 18:05:23,893.5,2282.58203125
2024-03-21 18:05:24,909.5,2243.19921875
2024-03-21 18:05:25,750.5,2071.04296875
2024-03-21 18:05:26,730.7,1976.82421875
2024-03-21 18:05:28,925.5,1976.82421875
2024-03-21 18:05:29,739.8,1852.921875
2024-03-21 18:05:30,871.7,1824.5703125
2024-03-21 18:05:31,894.8,1799.57421875
2024-03-21 18:05:32,744.8,1929.41796875
2024-03-21 18:05:33,897.5,2077.85546875
2024-03-21 18:05:34,739.8,1990.75
2024-03-21 18:05:35,786.6,2094.8125
2024-03-21 18:05:36,870.9,1977.4453125
2024-03-21 18:05:37,757.8,2008.02734375
2024-03-21 18:05:38,889.5,2072.87109375
2024-03-21 18:05:39,895.4,2165.4140625
2024-03-21 18:05:40,875.6,2121.08984375
2024-03-21 18:05:41,879.9,2079.3046875
2024-03-21 18:05:42,768.8,1965.88671875
2024-03-21 18:05:43,885.7,1977.91796875
2024-03-21 18:05:44,880.2,2099.63671875
2024-03-21 18:05:45,909.4,2089.13671875
2024-03-21 18:05:46,858.5,2012.80078125
2024-03-21 18:05:47,750.7,1882.37109375
2024-03-21 18:05:48,856.6,1829.890625
2024-03-21 18:05:49,856.1,1908.640625
2024-03-21 18:05:50,813.5,2033.328125
2024-03-21 18:05:51,852.7,2110.203125
2024-03-21 18:05:52,778.7,2168.71875
2024-03-21 18:05:53,940.5,2196.0625
2024-03-21 18:05:54,746.0,2073.9921875
2024-03-21 18:05:55,814.6,2169.3046875
2024-03-21 18:05:56,857.7,2045.94921875
2024-03-21 18:05:57,884.3,2036.83203125
2024-03-21 18:05:58,874.7,1969.4609375
2024-03-21 18:05:59,782.6,2069.6171875
2024-03-21 18:06:00,896.3,2057.05859375
2024-03-21 18:06:01,913.5,2207.37109375
2024-03-21 18:06:02,728.8,2064.96875
2024-03-21 18:06:03,900.3,2067.0
2024-03-21 18:06:04,777.8,1907.39453125
2024-03-21 18:06:05,751.8,1901.49609375
2024-03-21 18:06:06,894.2,2006.65234375
2024-03-21 18:06:07,751.9,1923.9609375
2024-03-21 18:06:08,887.7,1948.5859375
2024-03-21 18:06:09,892.1,1870.92578125
2024-03-21 18:06:10,823.6,1966.08203125
2024-03-21 18:06:11,813.7,2000.5546875
2024-03-21 18:06:12,888.4,2146.3359375
2024-03-21 18:06:13,758.7,2329.1484375
2024-03-21 18:06:14,903.7,2241.46484375
2024-03-21 18:06:15,728.4,2093.0078125
2024-03-21 18:06:16,926.5,2094.8828125
2024-03-21 18:06:17,721.9,1957.75390625
2024-03-21 18:06:18,878.3,1965.56640625
2024-03-21 18:06:19,858.7,1928.37890625
2024-03-21 18:06:20,891.6,1946.50390625
2024-03-21 18:06:21,727.4,1934.56640625
2024-03-21 18:06:22,888.7,2036.75390625
2024-03-21 18:06:23,857.7,2164.87890625
2024-03-21 18:06:24,910.1,2110.69140625
2024-03-21 18:06:25,901.7,2063.1796875
2024-03-21 18:06:26,765.7,1920.05859375
2024-03-21 18:06:27,860.2,1910.84765625
2024-03-21 18:06:28,729.9,1757.3125
2024-03-21 18:06:29,717.9,1849.34375
2024-03-21 18:06:30,798.6,2012.3125
2024-03-21 18:06:31,754.9,2155.6875
2024-03-21 18:06:32,746.9,2311.0
2024-03-21 18:06:33,861.6,2514.90625
2024-03-21 18:06:34,935.5,2577.3203125
2024-03-21 18:06:35,891.1,2529.76171875
2024-03-21 18:06:36,916.5,2498.62109375
2024-03-21 18:06:37,704.9,2250.71875
2024-03-21 18:06:38,895.4,2251.03125
2024-03-21 18:06:39,857.7,2295.25
2024-03-21 18:06:40,872.7,2268.1796875
2024-03-21 18:06:41,894.0,2268.1796875
2024-03-21 18:06:42,717.7,2226.70703125
2024-03-21 18:06:43,878.4,2334.83203125
2024-03-21 18:06:44,907.6,2347.33203125
2024-03-21 18:06:45,862.6,2373.91015625
2024-03-21 18:06:46,726.8,2333.1328125
2024-03-21 18:06:47,901.7,2248.6171875
2024-03-21 18:06:48,877.5,2360.6484375
2024-03-21 18:06:49,874.5,2384.5546875
2024-03-21 18:06:50,924.5,2377.99609375
2024-03-21 18:06:51,686.3,2188.2421875
2024-03-21 18:06:52,917.6,2192.4609375
2024-03-21 18:06:53,883.6,2315.8984375
2024-03-21 18:06:54,908.2,2374.8828125
2024-03-21 18:06:55,901.5,2345.71484375
2024-03-21 18:06:56,717.0,2257.8125
2024-03-21 18:06:57,713.4,2094.94140625
2024-03-21 18:06:58,887.5,2094.94140625
2024-03-21 18:06:59,712.9,2025.9921875
2024-03-21 18:07:00,904.2,2025.9921875
2024-03-21 18:07:01,715.9,1956.58203125
2024-03-21 18:07:02,898.5,1956.58203125
2024-03-21 18:07:03,714.5,1795.70703125
2024-03-21 18:07:04,872.5,1843.83203125
2024-03-21 18:07:05,691.0,1972.14453125
2024-03-21 18:07:06,853.2,2105.73828125
2024-03-21 18:07:07,723.9,2068.49609375
2024-03-21 18:07:08,882.6,2123.18359375
2024-03-21 18:07:09,713.3,1978.4140625
2024-03-21 18:07:10,898.3,2076.0703125
2024-03-21 18:07:11,881.5,2062.02734375
2024-03-21 18:07:12,893.5,2135.46484375
2024-03-21 18:07:13,690.9,2002.8515625
2024-03-21 18:07:14,849.8,1985.2421875
2024-03-21 18:07:15,857.6,1936.046875
2024-03-21 18:07:16,883.5,2009.640625
2024-03-21 18:07:17,124.8,2010.890625
2024-03-21 18:07:18,0.0,2010.890625
2024-03-21 18:07:19,0.0,2010.890625
2024-03-21 18:07:20,0.0,2010.890625
2024-03-21 18:07:21,1.0,2010.890625
2024-03-21 18:07:22,5.0,2011.671875
2024-03-21 18:07:23,3.0,2011.671875
2024-03-21 18:07:24,1.0,2011.671875
2024-03-21 18:07:25,0.0,2011.671875
2024-03-21 18:07:26,0.0,2011.671875
2024-03-21 18:07:27,0.0,2011.671875
2024-03-21 18:07:28,0.0,2011.671875
2024-03-21 18:07:29,0.0,2011.671875
